id,name,score1,score2
6163,Student_6163,100,66
6164,Student_6164,94,91
6165,Student_6165,64,75
6166,Student_6166,81,55
6167,Student_6167,52,97
6168,Student_6168,88,86
6169,Student_6169,69,64
6170,Student_6170,64,58
6171,Student_6171,91,93
6172,Student_6172,90,86
6173,Student_6173,84,61
6174,Student_6174,75,50
6175,Student_6175,84,85
6176,Student_6176,60,76
6177,Student_6177,52,85
6178,Student_6178,69,68
6179,Student_6179,97,66
6180,Student_6180,90,66
6181,Student_6181,89,58
6182,Student_6182,94,74
6183,Student_6183,98,74
6184,Student_6184,89,72
6185,Student_6185,82,97
6186,Student_6186,59,56
6187,Student_6187,82,58
6188,Student_6188,97,57
6189,Student_6189,85,82
6190,Student_6190,91,50
6191,Student_6191,77,78
6192,Student_6192,64,76
6193,Student_6193,79,62
6194,Student_6194,55,76
6195,Student_6195,100,95
6196,Student_6196,84,96
6197,Student_6197,73,74
6198,Student_6198,69,50
6199,Student_6199,52,54
6200,Student_6200,99,65
6201,Student_6201,58,99
6202,Student_6202,80,89
6203,Student_6203,54,55
6204,Student_6204,63,51
6205,Student_6205,60,60
6206,Student_6206,77,56
6207,Student_6207,54,98
6208,Student_6208,77,65
6209,Student_6209,69,61
6210,Student_6210,94,78
6211,Student_6211,78,83
6212,Student_6212,55,74
6213,Student_6213,55,61
6214,Student_6214,51,97
6215,Student_6215,59,73
6216,Student_6216,54,59
6217,Student_6217,92,98
6218,Student_6218,97,93
6219,Student_6219,89,69
6220,Student_6220,61,93
6221,Student_6221,57,64
6222,Student_6222,76,89
6223,Student_6223,57,66
6224,Student_6224,85,77
6225,Student_6225,68,94
6226,Student_6226,50,77
6227,Student_6227,82,70
6228,Student_6228,64,94
6229,Student_6229,83,85
6230,Student_6230,51,71
6231,Student_6231,82,53
6232,Student_6232,80,85
6233,Student_6233,69,64
6234,Student_6234,52,100
6235,Student_6235,89,76
6236,Student_6236,52,87
6237,Student_6237,82,50
6238,Student_6238,52,94
6239,Student_6239,98,91
6240,Student_6240,88,94
6241,Student_6241,74,86
6242,Student_6242,82,86
6243,Student_6243,65,68
6244,Student_6244,59,96
6245,Student_6245,65,92
6246,Student_6246,87,66
6247,Student_6247,60,68
6248,Student_6248,53,50
6249,Student_6249,66,97
6250,Student_6250,98,93
6251,Student_6251,56,56
6252,Student_6252,63,87
6253,Student_6253,86,60
6254,Student_6254,54,50
6255,Student_6255,88,92
6256,Student_6256,73,66
6257,Student_6257,84,98
6258,Student_6258,90,96
6259,Student_6259,75,52
6260,Student_6260,74,79
6261,Student_6261,53,98
6262,Student_6262,66,79
6263,Student_6263,64,67
6264,Student_6264,95,86
6265,Student_6265,76,74
6266,Student_6266,56,64
6267,Student_6267,86,94
6268,Student_6268,100,94
6269,Student_6269,56,84
6270,Student_6270,61,56
6271,Student_6271,71,93
6272,Student_6272,95,94
6273,Student_6273,88,69
6274,Student_6274,71,79
6275,Student_6275,65,59
6276,Student_6276,62,96
6277,Student_6277,63,99
6278,Student_6278,83,78
6279,Student_6279,55,67
6280,Student_6280,68,66
6281,Student_6281,86,89
6282,Student_6282,81,55
6283,Student_6283,73,80
6284,Student_6284,96,50
6285,Student_6285,79,77
6286,Student_6286,70,66
6287,Student_6287,96,58
6288,Student_6288,61,98
6289,Student_6289,50,82
6290,Student_6290,90,80
6291,Student_6291,92,54
6292,Student_6292,95,55
6293,Student_6293,89,98
6294,Student_6294,50,67
6295,Student_6295,74,57
6296,Student_6296,55,76
6297,Student_6297,71,68
6298,Student_6298,52,83
6299,Student_6299,96,60
6300,Student_6300,66,54
6301,Student_6301,50,84
6302,Student_6302,78,56
6303,Student_6303,54,92
6304,Student_6304,80,53
6305,Student_6305,70,84
6306,Student_6306,68,90
6307,Student_6307,51,95
6308,Student_6308,64,91
6309,Student_6309,76,100
6310,Student_6310,89,90
6311,Student_6311,57,61
6312,Student_6312,82,50
6313,Student_6313,85,68
6314,Student_6314,67,53
6315,Student_6315,57,88
6316,Student_6316,64,81
6317,Student_6317,68,79
6318,Student_6318,95,58
6319,Student_6319,50,76
6320,Student_6320,91,88
6321,Student_6321,60,76
6322,Student_6322,71,78
6323,Student_6323,51,53
6324,Student_6324,63,66
6325,Student_6325,95,69
6326,Student_6326,75,67
6327,Student_6327,91,56
6328,Student_6328,69,100
6329,Student_6329,61,88
6330,Student_6330,74,99
6331,Student_6331,99,54
6332,Student_6332,97,72
6333,Student_6333,97,91
6334,Student_6334,50,68
6335,Student_6335,78,87
6336,Student_6336,84,83
6337,Student_6337,58,83
6338,Student_6338,67,96
6339,Student_6339,97,80
6340,Student_6340,55,99
6341,Student_6341,79,60
6342,Student_6342,93,75
6343,Student_6343,54,66
6344,Student_6344,84,91
6345,Student_6345,76,87
6346,Student_6346,53,55
6347,Student_6347,56,51
6348,Student_6348,62,91
6349,Student_6349,61,68
6350,Student_6350,53,60
6351,Student_6351,51,97
6352,Student_6352,84,68
6353,Student_6353,56,81
6354,Student_6354,96,59
6355,Student_6355,90,87
6356,Student_6356,85,61
6357,Student_6357,79,60
6358,Student_6358,57,86
6359,Student_6359,78,73
6360,Student_6360,79,71
6361,Student_6361,85,65
6362,Student_6362,57,62
6363,Student_6363,52,90
6364,Student_6364,60,67
6365,Student_6365,79,61
6366,Student_6366,75,66
6367,Student_6367,75,56
6368,Student_6368,83,80
6369,Student_6369,77,76
6370,Student_6370,92,57
6371,Student_6371,67,66
6372,Student_6372,92,69
6373,Student_6373,60,57
6374,Student_6374,76,51
6375,Student_6375,99,84
6376,Student_6376,73,74
6377,Student_6377,83,53
6378,Student_6378,61,74
6379,Student_6379,94,73
6380,Student_6380,54,85
6381,Student_6381,54,53
6382,Student_6382,67,77
6383,Student_6383,98,77
6384,Student_6384,81,70
6385,Student_6385,61,84
6386,Student_6386,63,78
6387,Student_6387,50,57
6388,Student_6388,72,87
6389,Student_6389,85,60
6390,Student_6390,95,85
6391,Student_6391,99,100
6392,Student_6392,88,73
6393,Student_6393,98,70
6394,Student_6394,54,69
6395,Student_6395,80,93
6396,Student_6396,58,61
6397,Student_6397,88,90
6398,Student_6398,74,81
6399,Student_6399,91,78
6400,Student_6400,81,52
6401,Student_6401,93,98
6402,Student_6402,92,58
6403,Student_6403,63,84
6404,Student_6404,97,62
6405,Student_6405,78,88
6406,Student_6406,91,59
6407,Student_6407,57,55
6408,Student_6408,67,90
6409,Student_6409,74,71
6410,Student_6410,54,67
6411,Student_6411,67,51
6412,Student_6412,55,76
6413,Student_6413,94,87
6414,Student_6414,81,92
6415,Student_6415,100,85
6416,Student_6416,80,64
6417,Student_6417,53,96
6418,Student_6418,86,63
6419,Student_6419,100,86
6420,Student_6420,66,52
6421,Student_6421,74,74
6422,Student_6422,89,59
6423,Student_6423,77,67
6424,Student_6424,85,89
6425,Student_6425,53,53
6426,Student_6426,84,74
6427,Student_6427,97,73
6428,Student_6428,78,95
6429,Student_6429,80,90
6430,Student_6430,70,88
6431,Student_6431,93,56
6432,Student_6432,67,50
6433,Student_6433,68,87
6434,Student_6434,98,64
6435,Student_6435,94,76
6436,Student_6436,58,61
6437,Student_6437,54,86
6438,Student_6438,56,60
6439,Student_6439,75,74
6440,Student_6440,56,62
6441,Student_6441,58,100
6442,Student_6442,82,51
6443,Student_6443,61,64
6444,Student_6444,61,63
6445,Student_6445,91,63
6446,Student_6446,66,65
6447,Student_6447,98,83
6448,Student_6448,99,96
6449,Student_6449,52,92
6450,Student_6450,89,94
6451,Student_6451,93,63
6452,Student_6452,77,82
6453,Student_6453,53,86
6454,Student_6454,98,95
6455,Student_6455,58,79
6456,Student_6456,76,95
6457,Student_6457,64,54
6458,Student_6458,78,76
6459,Student_6459,99,93
6460,Student_6460,88,60
6461,Student_6461,75,94
6462,Student_6462,81,66
6463,Student_6463,67,65
6464,Student_6464,62,90
6465,Student_6465,95,84
6466,Student_6466,63,89
6467,Student_6467,68,99
6468,Student_6468,78,91
6469,Student_6469,52,98
6470,Student_6470,98,53
6471,Student_6471,52,76
6472,Student_6472,55,100
6473,Student_6473,54,69
6474,Student_6474,59,94
6475,Student_6475,95,80
6476,Student_6476,68,67
6477,Student_6477,98,56
6478,Student_6478,71,90
6479,Student_6479,67,54
6480,Student_6480,85,93
6481,Student_6481,60,79
6482,Student_6482,51,92
6483,Student_6483,65,79
6484,Student_6484,85,90
6485,Student_6485,78,51
6486,Student_6486,58,76
6487,Student_6487,59,70
6488,Student_6488,99,86
6489,Student_6489,72,53
6490,Student_6490,66,64
6491,Student_6491,87,100
6492,Student_6492,74,51
6493,Student_6493,80,93
6494,Student_6494,53,84
6495,Student_6495,72,72
6496,Student_6496,52,65
6497,Student_6497,52,62
6498,Student_6498,54,76
6499,Student_6499,98,79
6500,Student_6500,53,80
6501,Student_6501,81,96
6502,Student_6502,66,76
6503,Student_6503,90,66
6504,Student_6504,74,77
6505,Student_6505,89,73
6506,Student_6506,82,67
6507,Student_6507,77,57
6508,Student_6508,86,63
6509,Student_6509,99,64
6510,Student_6510,87,50
6511,Student_6511,62,89
6512,Student_6512,99,59
6513,Student_6513,73,70
6514,Student_6514,74,54
6515,Student_6515,97,68
6516,Student_6516,100,58
6517,Student_6517,90,82
6518,Student_6518,50,97
6519,Student_6519,93,68
6520,Student_6520,98,64
6521,Student_6521,55,76
6522,Student_6522,68,63
6523,Student_6523,96,77
6524,Student_6524,58,80
6525,Student_6525,64,100
6526,Student_6526,78,76
6527,Student_6527,78,78
6528,Student_6528,89,81
6529,Student_6529,96,66
6530,Student_6530,81,76
6531,Student_6531,88,59
6532,Student_6532,54,91
6533,Student_6533,68,85
6534,Student_6534,87,51
6535,Student_6535,59,62
6536,Student_6536,98,62
6537,Student_6537,78,70
6538,Student_6538,98,55
6539,Student_6539,95,81
6540,Student_6540,68,56
6541,Student_6541,53,50
6542,Student_6542,73,79
6543,Student_6543,57,71
6544,Student_6544,72,51
6545,Student_6545,66,50
6546,Student_6546,95,86
6547,Student_6547,79,83
6548,Student_6548,74,74
6549,Student_6549,88,80
6550,Student_6550,90,69
6551,Student_6551,78,62
6552,Student_6552,99,97
6553,Student_6553,76,62
6554,Student_6554,75,92
6555,Student_6555,77,71
6556,Student_6556,69,91
6557,Student_6557,68,87
6558,Student_6558,98,67
6559,Student_6559,59,85
6560,Student_6560,54,56
6561,Student_6561,78,76
6562,Student_6562,63,81
6563,Student_6563,73,63
6564,Student_6564,70,84
6565,Student_6565,63,80
6566,Student_6566,54,83
6567,Student_6567,73,56
6568,Student_6568,56,63
6569,Student_6569,80,75
6570,Student_6570,61,71
6571,Student_6571,82,90
6572,Student_6572,96,66
6573,Student_6573,75,97
6574,Student_6574,100,92
6575,Student_6575,91,84
6576,Student_6576,57,53
6577,Student_6577,80,84
6578,Student_6578,72,100
6579,Student_6579,78,60
6580,Student_6580,82,65
6581,Student_6581,66,71
6582,Student_6582,65,62
6583,Student_6583,73,63
6584,Student_6584,60,77
6585,Student_6585,65,86
6586,Student_6586,52,100
6587,Student_6587,72,93
6588,Student_6588,83,86
6589,Student_6589,50,50
6590,Student_6590,91,60
6591,Student_6591,83,82
6592,Student_6592,87,57
6593,Student_6593,97,95
6594,Student_6594,89,88
6595,Student_6595,61,66
6596,Student_6596,86,55
6597,Student_6597,56,60
6598,Student_6598,90,70
6599,Student_6599,94,63
6600,Student_6600,59,66
6601,Student_6601,62,65
6602,Student_6602,88,87
6603,Student_6603,91,93
6604,Student_6604,50,69
6605,Student_6605,70,84
6606,Student_6606,83,78
6607,Student_6607,52,59
6608,Student_6608,92,79
6609,Student_6609,86,50
6610,Student_6610,62,91
6611,Student_6611,62,65
6612,Student_6612,79,73
6613,Student_6613,79,93
6614,Student_6614,82,67
6615,Student_6615,50,81
6616,Student_6616,76,67
6617,Student_6617,94,57
6618,Student_6618,68,67
6619,Student_6619,98,70
6620,Student_6620,88,57
6621,Student_6621,56,53
6622,Student_6622,85,92
6623,Student_6623,71,50
6624,Student_6624,90,97
6625,Student_6625,92,58
6626,Student_6626,80,55
6627,Student_6627,79,96
6628,Student_6628,78,65
6629,Student_6629,54,62
6630,Student_6630,71,95
6631,Student_6631,63,95
6632,Student_6632,90,62
6633,Student_6633,82,66
6634,Student_6634,85,62
6635,Student_6635,54,54
6636,Student_6636,61,86
6637,Student_6637,58,63
6638,Student_6638,92,59
6639,Student_6639,55,62
6640,Student_6640,78,71
6641,Student_6641,75,67
6642,Student_6642,98,83
6643,Student_6643,52,76
6644,Student_6644,82,64
6645,Student_6645,87,58
6646,Student_6646,53,60
6647,Student_6647,75,100
6648,Student_6648,87,95
6649,Student_6649,85,50
6650,Student_6650,62,52
6651,Student_6651,79,56
6652,Student_6652,91,93
6653,Student_6653,62,55
6654,Student_6654,84,66
6655,Student_6655,64,84
6656,Student_6656,72,77
6657,Student_6657,81,84
6658,Student_6658,91,55
6659,Student_6659,81,54
6660,Student_6660,55,59
6661,Student_6661,85,64
6662,Student_6662,63,71
6663,Student_6663,99,53
6664,Student_6664,100,53
6665,Student_6665,67,70
6666,Student_6666,63,98
6667,Student_6667,98,98
6668,Student_6668,52,93
6669,Student_6669,77,55
6670,Student_6670,65,59
6671,Student_6671,68,78
6672,Student_6672,83,60
6673,Student_6673,98,88
6674,Student_6674,69,93
6675,Student_6675,63,90
6676,Student_6676,56,100
6677,Student_6677,91,79
6678,Student_6678,54,84
6679,Student_6679,55,64
6680,Student_6680,55,63
6681,Student_6681,53,54
6682,Student_6682,59,90
6683,Student_6683,65,61
6684,Student_6684,100,78
6685,Student_6685,97,87
6686,Student_6686,84,96
6687,Student_6687,98,62
6688,Student_6688,87,89
6689,Student_6689,95,60
6690,Student_6690,61,99
6691,Student_6691,73,97
6692,Student_6692,55,79
6693,Student_6693,68,72
6694,Student_6694,71,84
6695,Student_6695,60,74
6696,Student_6696,94,88
6697,Student_6697,57,94
6698,Student_6698,77,64
6699,Student_6699,90,67
6700,Student_6700,53,74
6701,Student_6701,56,50
6702,Student_6702,76,76
6703,Student_6703,83,57
6704,Student_6704,51,90
6705,Student_6705,99,53
6706,Student_6706,63,71
6707,Student_6707,99,76
6708,Student_6708,71,90
6709,Student_6709,65,93
6710,Student_6710,75,70
6711,Student_6711,54,77
6712,Student_6712,73,84
6713,Student_6713,60,80
6714,Student_6714,88,67
6715,Student_6715,61,69
6716,Student_6716,85,94
6717,Student_6717,55,84
6718,Student_6718,56,67
6719,Student_6719,60,78
6720,Student_6720,72,80
6721,Student_6721,62,75
6722,Student_6722,97,89
6723,Student_6723,97,73
6724,Student_6724,100,50
6725,Student_6725,95,63
6726,Student_6726,92,50
6727,Student_6727,80,86
6728,Student_6728,57,94
6729,Student_6729,77,91
6730,Student_6730,94,55
6731,Student_6731,65,61
6732,Student_6732,51,87
6733,Student_6733,52,94
6734,Student_6734,72,76
6735,Student_6735,96,77
6736,Student_6736,86,87
6737,Student_6737,72,73
6738,Student_6738,86,100
6739,Student_6739,51,77
6740,Student_6740,61,65
6741,Student_6741,65,57
6742,Student_6742,73,64
6743,Student_6743,88,66
6744,Student_6744,67,75
6745,Student_6745,61,52
6746,Student_6746,73,90
6747,Student_6747,78,88
6748,Student_6748,80,67
6749,Student_6749,71,96
6750,Student_6750,94,63
6751,Student_6751,72,64
6752,Student_6752,86,70
6753,Student_6753,97,97
6754,Student_6754,56,95
6755,Student_6755,92,95
6756,Student_6756,83,88
6757,Student_6757,75,73
6758,Student_6758,89,62
6759,Student_6759,63,98
6760,Student_6760,97,95
6761,Student_6761,59,53
6762,Student_6762,95,73
6763,Student_6763,100,52
6764,Student_6764,92,88
6765,Student_6765,78,90
6766,Student_6766,59,75
6767,Student_6767,73,59
6768,Student_6768,63,74
6769,Student_6769,91,58
6770,Student_6770,66,59
6771,Student_6771,66,71
6772,Student_6772,98,87
6773,Student_6773,66,88
6774,Student_6774,92,88
6775,Student_6775,100,75
6776,Student_6776,79,59
6777,Student_6777,64,53
6778,Student_6778,83,62
6779,Student_6779,91,92
6780,Student_6780,72,63
6781,Student_6781,74,71
6782,Student_6782,52,72
6783,Student_6783,55,81
6784,Student_6784,100,61
6785,Student_6785,66,83
6786,Student_6786,72,75
6787,Student_6787,90,63
6788,Student_6788,93,50
6789,Student_6789,97,94
6790,Student_6790,100,95
6791,Student_6791,66,57
6792,Student_6792,69,92
6793,Student_6793,100,65
6794,Student_6794,56,93
6795,Student_6795,93,91
6796,Student_6796,86,56
6797,Student_6797,81,56
6798,Student_6798,100,85
6799,Student_6799,75,56
6800,Student_6800,56,72
6801,Student_6801,85,60
6802,Student_6802,66,91
6803,Student_6803,85,94
6804,Student_6804,65,66
6805,Student_6805,54,95
6806,Student_6806,67,84
6807,Student_6807,76,68
6808,Student_6808,70,89
6809,Student_6809,86,57
6810,Student_6810,93,65
6811,Student_6811,82,55
6812,Student_6812,85,68
6813,Student_6813,61,57
6814,Student_6814,81,89
6815,Student_6815,60,83
6816,Student_6816,100,55
6817,Student_6817,63,58
6818,Student_6818,55,91
6819,Student_6819,90,88
6820,Student_6820,100,72
6821,Student_6821,94,77
6822,Student_6822,84,72
6823,Student_6823,93,84
6824,Student_6824,70,71
6825,Student_6825,56,77
6826,Student_6826,75,74
6827,Student_6827,79,74
6828,Student_6828,52,100
6829,Student_6829,86,62
6830,Student_6830,62,73
6831,Student_6831,56,74
6832,Student_6832,88,58
6833,Student_6833,77,66
6834,Student_6834,60,50
6835,Student_6835,61,100
6836,Student_6836,85,73
6837,Student_6837,68,60
6838,Student_6838,100,57
6839,Student_6839,56,74
6840,Student_6840,63,81
6841,Student_6841,85,75
6842,Student_6842,88,56
6843,Student_6843,85,56
6844,Student_6844,91,51
6845,Student_6845,89,89
6846,Student_6846,79,58
6847,Student_6847,92,68
6848,Student_6848,83,79
6849,Student_6849,75,74
6850,Student_6850,54,99
6851,Student_6851,62,85
6852,Student_6852,50,64
6853,Student_6853,52,81
6854,Student_6854,97,84
6855,Student_6855,77,82
6856,Student_6856,54,52
6857,Student_6857,81,67
6858,Student_6858,100,60
6859,Student_6859,59,62
6860,Student_6860,65,93
6861,Student_6861,50,74
6862,Student_6862,96,72
6863,Student_6863,78,89
6864,Student_6864,79,93
6865,Student_6865,64,75
6866,Student_6866,67,82
6867,Student_6867,75,73
6868,Student_6868,97,66
6869,Student_6869,99,56
6870,Student_6870,97,86
6871,Student_6871,68,81
6872,Student_6872,82,87
6873,Student_6873,82,86
6874,Student_6874,58,71
6875,Student_6875,73,68
6876,Student_6876,88,70
6877,Student_6877,86,91
6878,Student_6878,77,61
6879,Student_6879,62,65
6880,Student_6880,63,67
6881,Student_6881,61,95
6882,Student_6882,77,100
6883,Student_6883,100,66
6884,Student_6884,78,59
6885,Student_6885,56,67
6886,Student_6886,51,76
6887,Student_6887,74,78
6888,Student_6888,94,56
6889,Student_6889,76,74
6890,Student_6890,58,65
6891,Student_6891,66,92
6892,Student_6892,95,68
6893,Student_6893,85,65
6894,Student_6894,62,55
6895,Student_6895,71,59
6896,Student_6896,55,64
6897,Student_6897,74,60
6898,Student_6898,84,71
6899,Student_6899,50,91
6900,Student_6900,68,92
6901,Student_6901,64,66
6902,Student_6902,72,87
6903,Student_6903,57,52
6904,Student_6904,70,68
6905,Student_6905,93,76
6906,Student_6906,84,89
6907,Student_6907,59,65
6908,Student_6908,66,66
6909,Student_6909,81,80
6910,Student_6910,86,51
6911,Student_6911,99,77
6912,Student_6912,95,89
6913,Student_6913,77,69
6914,Student_6914,51,68
6915,Student_6915,52,80
6916,Student_6916,75,73
6917,Student_6917,64,50
6918,Student_6918,69,61
6919,Student_6919,76,72
6920,Student_6920,82,76
6921,Student_6921,96,77
6922,Student_6922,100,59
6923,Student_6923,96,78
6924,Student_6924,50,82
6925,Student_6925,88,56
6926,Student_6926,58,78
6927,Student_6927,74,54
6928,Student_6928,62,53
6929,Student_6929,93,76
6930,Student_6930,56,92
6931,Student_6931,61,63
6932,Student_6932,100,63
6933,Student_6933,53,96
6934,Student_6934,66,73
6935,Student_6935,67,94
6936,Student_6936,68,50
6937,Student_6937,89,70
6938,Student_6938,77,72
6939,Student_6939,67,53
6940,Student_6940,82,88
6941,Student_6941,75,60
6942,Student_6942,100,94
6943,Student_6943,77,98
6944,Student_6944,61,98
6945,Student_6945,77,77
6946,Student_6946,60,50
6947,Student_6947,96,84
6948,Student_6948,95,92
6949,Student_6949,69,52
6950,Student_6950,53,67
6951,Student_6951,51,93
6952,Student_6952,58,77
6953,Student_6953,61,92
6954,Student_6954,78,99
6955,Student_6955,55,95
6956,Student_6956,97,73
6957,Student_6957,95,68
6958,Student_6958,93,64
